Dates,QQQ,VIX,VVIX
2012-03-14 14:30:00,66.69,15.18,103.34
2012-03-14 18:30:00,66.51,15.72,106.63
2012-03-15 14:30:00,66.56,15.35,108.87
2012-03-15 18:30:00,66.67,15.06,108.42
2012-03-16 14:30:00,66.53,14.88,105.24
2012-03-16 18:30:00,66.49,14.7,105.78
2012-03-19 14:30:00,67.08,14.94,108.76
2012-03-19 18:30:00,67.0,14.84,106.49
2012-03-20 14:30:00,66.81,15.27,109.33
2012-03-20 18:30:00,67.11,15.44,109.38
2012-03-21 14:30:00,67.31,15.22,106.56
2012-03-21 18:30:00,67.12,14.96,104.65
2012-03-22 14:30:00,67.07,16.43,103.87
2012-03-22 18:30:00,66.97,16.34,102.53
2012-03-23 14:30:00,66.86,15.67,98.42
2012-03-23 18:30:00,66.94,14.88,98.6
2012-03-26 14:30:00,67.7,14.89,99.73
2012-03-26 18:30:00,68.11,14.57,96.08
2012-03-27 14:30:00,68.35,15.06,99.44
2012-03-27 18:30:00,68.21,15.03,101.15
2012-03-28 14:30:00,67.69,16.24,105.57
2012-03-28 18:30:00,67.93,16.41,102.74
2012-03-29 14:30:00,67.34,16.87,105.68
2012-03-29 18:30:00,67.7,16.17,101.94
2012-03-30 14:30:00,67.72,15.7,100.05
2012-03-30 18:30:00,67.55,15.56,100.28
2012-04-02 14:30:00,68.25,15.42,100.06
2012-04-02 18:30:00,68.25,15.36,100.38
2012-04-03 14:30:00,68.17,15.6,99.49
2012-04-03 18:30:00,68.21,16.08,98.37
2012-04-04 14:30:00,66.94,17.48,101.29
2012-04-04 18:30:00,67.3,16.64,99.73
2012-04-05 14:30:00,67.715,16.35,98.28
2012-04-05 18:30:00,67.72,16.89,99.47
2012-04-09 14:30:00,67.26,18.54,104.18
2012-04-09 18:30:00,67.19,17.97,104.59
2012-04-10 14:30:00,66.26,19.29,111.09
2012-04-10 18:30:00,66.11,21.02,109.13
2012-04-11 14:30:00,66.6,19.13,109.67
2012-04-11 18:30:00,66.44,19.85,111.19
2012-04-12 14:30:00,67.09,18.42,107.02
2012-04-12 18:30:00,67.19,18.17,104.27
2012-04-13 14:30:00,66.45,18.8,109.72
2012-04-13 18:30:00,66.19,18.94,110.76
2012-04-16 14:30:00,65.46,19.66,112.31
2012-04-16 18:30:00,65.48,19.59,110.97
2012-04-17 14:30:00,66.795,17.75,106.5
2012-04-17 18:30:00,66.81,18.28,107.01
2012-04-18 14:30:00,66.565,18.76,106.5
2012-04-18 18:30:00,66.62,18.31,106.06
2012-04-19 14:30:00,66.23,17.8,105.54
2012-04-19 18:30:00,65.89,19.0,103.96
2012-04-20 14:30:00,66.04,17.31,101.46
2012-04-20 18:30:00,65.64,17.66,101.08
2012-04-23 14:30:00,64.98,19.82,105.24
2012-04-23 18:30:00,65.09,19.07,104.01
2012-04-24 14:30:00,64.6,18.5,100.8
2012-04-24 18:30:00,64.72,18.56,99.84
2012-04-25 14:30:00,66.31,17.35,95.75
2012-04-25 18:30:00,66.46,16.9,93.28
2012-04-26 14:30:00,66.59,16.94,90.28
2012-04-26 18:30:00,66.84,16.16,89.65
2012-04-27 14:30:00,67.31,16.28,88.25
2012-04-27 18:30:00,67.25,16.1,88.62
2012-04-30 14:30:00,66.84,17.33,90.2
2012-04-30 18:30:00,66.78,17.32,89.32
2012-05-01 14:30:00,67.33,16.44,86.46
2012-05-01 18:30:00,66.88,16.3,87.06
2012-05-02 14:30:00,66.81,17.31,87.64
2012-05-02 18:30:00,67.06,16.97,86.29
2012-05-03 14:30:00,66.56,16.85,86.65
2012-05-03 18:30:00,66.36,17.82,88.35
2012-05-04 14:30:00,64.91,18.66,91.31
2012-05-04 18:30:00,64.71,18.97,91.31
2012-05-07 14:30:00,64.84,19.34,90.46
2012-05-07 18:30:00,64.77,18.64,90.91
2012-05-08 14:30:00,63.96,20.76,94.81
2012-05-08 18:30:00,64.52,19.49,91.33
2012-05-09 14:30:00,64.32,20.48,100.3
2012-05-09 18:30:00,64.33,20.25,102.07
2012-05-10 14:30:00,64.37,19.8,99.83
2012-05-10 18:30:00,64.2,18.94,98.65
2012-05-11 14:30:00,64.57,18.87,98.35
2012-05-11 18:30:00,64.19,19.45,100.12
2012-05-14 14:30:00,63.8,21.41,105.08
2012-05-14 18:30:00,63.56,21.65,105.85
2012-05-15 14:30:00,64.11,21.5,106.09
2012-05-15 18:30:00,63.38,22.2,109.61
2012-05-16 14:30:00,63.24,21.73,108.46
2012-05-16 18:30:00,62.91,22.2,109.22
2012-05-17 14:30:00,62.44,22.38,110.49
2012-05-17 18:30:00,61.61,23.46,112.84
2012-05-18 14:30:00,61.46,23.37,113.23
2012-05-18 18:30:00,60.86,24.69,117.44
2012-05-21 14:30:00,62.15,22.52,109.89
2012-05-21 18:30:00,62.48,22.18,108.5
2012-05-22 14:30:00,62.62,20.38,106.21
2012-05-22 18:30:00,62.41,21.44,110.48
2012-05-23 14:30:00,61.79,24.04,112.14
2012-05-23 18:30:00,62.55,22.98,107.48
2012-05-24 14:30:00,62.05,22.37,107.85
2012-05-24 18:30:00,62.18,22.94,104.52
2012-05-25 14:30:00,62.16,21.61,102.04
2012-05-25 18:30:00,62.05,21.87,103.1
2012-05-29 14:30:00,62.405,21.54,103.52
2012-05-29 18:30:00,62.83,21.72,100.98
2012-05-30 14:30:00,62.18,23.38,107.09
2012-05-30 18:30:00,62.33,23.33,109.73
2012-05-31 14:30:00,62.13,25.3,107.98
2012-05-31 18:30:00,62.03,23.68,108.75
2012-06-01 14:30:00,60.64,25.73,109.79
2012-06-01 18:30:00,60.42,26.41,111.41
2012-06-04 14:30:00,60.12,27.0,107.9
2012-06-04 18:30:00,60.88,26.11,107.04
2012-06-05 14:30:00,60.85,25.18,104.4
2012-06-05 18:30:00,61.12,24.75,102.78
2012-06-06 14:30:00,62.38,23.38,99.66
2012-06-06 18:30:00,62.55,22.95,97.71
2012-06-07 14:30:00,62.87,22.35,97.4
2012-06-07 18:30:00,62.31,21.23,98.36
2012-06-08 14:30:00,62.715,22.06,97.27
2012-06-08 18:30:00,62.88,21.66,96.6
2012-06-11 14:30:00,62.78,21.4,100.15
2012-06-11 18:30:00,61.83,22.53,105.51
2012-06-12 14:30:00,62.2,23.38,105.54
2012-06-12 18:30:00,62.56,22.76,103.22
2012-06-13 14:30:00,62.74,23.41,108.21
2012-06-13 18:30:00,62.12,24.08,110.6
2012-06-14 14:30:00,62.33,23.91,109.2
2012-06-14 18:30:00,62.42,22.42,107.78
2012-06-15 14:30:00,62.73,22.34,108.41
2012-06-15 18:30:00,63.02,22.16,108.23
2012-06-18 14:30:00,63.51,19.91,99.82
2012-06-18 18:30:00,63.57,18.71,99.3
2012-06-19 14:30:00,64.4,17.8,97.08
2012-06-19 18:30:00,64.24,18.08,98.13
2012-06-20 14:30:00,64.39,18.73,97.58
2012-06-20 18:30:00,64.31,18.21,96.41
2012-06-21 14:30:00,63.18,18.1,102.52
2012-06-21 18:30:00,62.69,19.63,105.47
2012-06-22 14:30:00,63.03,18.65,101.26
2012-06-22 18:30:00,63.37,18.15,104.13
2012-06-25 14:30:00,62.15,20.83,106.09
2012-06-25 18:30:00,62.11,20.19,104.46
2012-06-26 14:30:00,62.39,20.4,101.61
2012-06-26 18:30:00,62.53,19.57,100.66
2012-06-27 14:30:00,62.92,19.68,98.45
2012-06-27 18:30:00,62.91,19.85,98.32
2012-06-28 14:30:00,61.8,21.01,100.34
2012-06-28 18:30:00,62.19,20.54,97.21
2012-06-29 14:30:00,63.81,17.99,91.89
2012-06-29 18:30:00,64.11,17.74,89.85
2012-07-02 14:30:00,64.18,17.62,86.79
2012-07-02 18:30:00,64.35,17.25,85.61
2012-07-03 14:30:00,64.91,16.4,84.57
2012-07-05 14:30:00,65.11,17.47,88.46
2012-07-05 18:30:00,64.93,17.32,89.43
2012-07-06 14:30:00,63.84,17.77,91.71
2012-07-06 18:30:00,64.08,17.76,90.1
2012-07-09 14:30:00,63.97,17.8,91.79
2012-07-09 18:30:00,64.01,18.14,92.87
2012-07-10 14:30:00,63.66,18.29,93.38
2012-07-10 18:30:00,63.39,18.75,94.91
2012-07-11 14:30:00,62.91,18.34,97.37
2012-07-11 18:30:00,63.04,18.57,96.25
2012-07-12 14:30:00,62.54,19.06,94.12
2012-07-12 18:30:00,62.44,18.1,95.31
2012-07-13 14:30:00,63.25,16.91,93.41
2012-07-13 18:30:00,63.39,16.88,91.1
2012-07-16 14:30:00,63.26,16.85,94.86
2012-07-16 18:30:00,63.19,17.09,94.21
2012-07-17 14:30:00,63.57,16.89,94.42
2012-07-17 18:30:00,63.53,16.46,93.53
2012-07-18 14:30:00,64.49,16.28,93.95
2012-07-18 18:30:00,64.4,15.95,94.03
2012-07-19 14:30:00,65.19,16.06,95.12
2012-07-19 18:30:00,65.11,15.94,93.73
2012-07-20 14:30:00,64.41,16.39,102.83
2012-07-20 18:30:00,64.23,16.59,100.54
2012-07-23 14:30:00,63.29,19.14,108.1
2012-07-23 18:30:00,63.48,18.69,107.32
2012-07-24 14:30:00,62.91,19.39,110.22
2012-07-24 18:30:00,62.92,20.71,111.69
2012-07-25 14:30:00,62.79,20.54,108.0
2012-07-25 18:30:00,62.54,19.17,106.55
2012-07-26 14:30:00,63.36,18.29,100.45
2012-07-26 18:30:00,63.36,17.82,98.73
2012-07-27 14:30:00,64.67,16.84,92.66
2012-07-27 18:30:00,64.9,16.71,93.08
2012-07-30 14:30:00,64.81,17.84,94.51
2012-07-30 18:30:00,64.8,17.95,94.74
2012-07-31 14:30:00,64.96,18.4,94.97
2012-07-31 18:30:00,64.8,18.6,96.44
2012-08-01 14:30:00,64.84,18.73,94.63
2012-08-01 18:30:00,64.62,18.21,94.23
2012-08-02 14:30:00,64.13,18.37,93.57
2012-08-02 18:30:00,64.37,18.11,89.63
2012-08-03 14:30:00,65.775,16.4,86.38
2012-08-03 18:30:00,65.63,16.13,84.5
2012-08-06 14:30:00,66.34,16.12,85.01
2012-08-06 18:30:00,66.09,15.9,84.47
2012-08-07 14:30:00,66.83,15.76,85.65
2012-08-07 18:30:00,66.65,15.93,86.87
2012-08-08 14:30:00,66.625,16.12,85.3
2012-08-08 18:30:00,66.59,15.64,85.18
2012-08-09 14:30:00,66.72,15.39,84.55
2012-08-09 18:30:00,66.78,15.34,83.91
2012-08-10 14:30:00,66.605,15.21,85.44
2012-08-10 18:30:00,66.87,15.0,84.89
2012-08-13 14:30:00,66.8,14.4,88.65
2012-08-13 18:30:00,67.01,14.03,89.58
2012-08-14 14:30:00,67.13,14.29,94.19
2012-08-14 18:30:00,67.03,14.62,94.33
2012-08-15 14:30:00,67.14,14.68,98.35
2012-08-15 18:30:00,67.21,14.49,97.95
2012-08-16 14:30:00,67.96,14.92,98.83
2012-08-16 18:30:00,68.01,14.4,95.61
2012-08-17 14:30:00,68.18,14.17,94.16
2012-08-17 18:30:00,68.31,13.49,95.12
2012-08-20 14:30:00,68.28,14.67,96.77
2012-08-20 18:30:00,68.4,14.17,96.63
2012-08-21 14:30:00,68.06,14.12,97.71
2012-08-21 18:30:00,68.12,15.21,97.25
2012-08-22 14:30:00,68.095,15.2,101.02
2012-08-22 18:30:00,68.4,15.07,99.15
2012-08-23 14:30:00,67.78,15.83,99.1
2012-08-23 18:30:00,67.89,15.9,98.45
2012-08-24 14:30:00,68.25,15.52,95.36
2012-08-24 18:30:00,68.28,15.51,94.99
2012-08-27 14:30:00,68.56,15.94,93.55
2012-08-27 18:30:00,68.36,15.93,94.89
2012-08-28 14:30:00,68.42,16.28,94.39
2012-08-28 18:30:00,68.37,16.21,94.39
2012-08-29 14:30:00,68.48,16.96,93.55
2012-08-29 18:30:00,68.41,16.78,94.71
2012-08-30 14:30:00,67.67,17.91,95.87
2012-08-30 18:30:00,67.68,17.63,96.33
2012-08-31 14:30:00,67.87,16.99,94.43
2012-08-31 18:30:00,68.12,17.53,93.3
2012-09-04 14:30:00,67.83,18.82,95.35
2012-09-04 18:30:00,68.14,17.97,93.71
2012-09-05 14:30:00,68.21,17.6,91.22
2012-09-05 18:30:00,67.99,17.73,90.22
2012-09-06 14:30:00,69.42,16.15,85.38
2012-09-06 18:30:00,69.52,15.93,83.65
2012-09-07 14:30:00,69.41,14.84,82.14
2012-09-07 18:30:00,69.41,14.49,82.24
2012-09-10 14:30:00,69.05,14.17,86.2
2012-09-10 18:30:00,68.54,15.23,92.84
2012-09-11 14:30:00,68.67,15.86,92.03
2012-09-11 18:30:00,68.47,16.22,92.39
2012-09-12 14:30:00,68.54,16.18,96.56
2012-09-12 18:30:00,68.62,16.26,93.91
2012-09-13 14:30:00,69.455,15.7,90.62
2012-09-13 18:30:00,69.55,14.25,87.81
2012-09-14 14:30:00,70.15,14.3,89.41
2012-09-14 18:30:00,70.15,14.58,92.88
2012-09-17 14:30:00,70.09,14.8,92.29
2012-09-17 18:30:00,70.16,14.65,93.02
2012-09-18 14:30:00,70.18,14.39,90.88
2012-09-18 18:30:00,70.25,14.29,90.13
2012-09-19 14:30:00,70.42,13.89,88.56
2012-09-19 18:30:00,70.4,13.66,88.61
2012-09-20 14:30:00,70.23,14.19,90.59
2012-09-20 18:30:00,70.33,14.18,88.72
2012-09-21 14:30:00,70.36,13.91,86.89
2012-09-21 18:30:00,70.13,13.76,87.73
2012-09-24 14:30:00,69.57,14.32,85.0
2012-09-24 18:30:00,69.71,13.98,85.98
2012-09-25 14:30:00,69.57,14.05,87.1
2012-09-25 18:30:00,68.74,14.72,92.79
2012-09-26 14:30:00,68.37,16.75,92.47
2012-09-26 18:30:00,68.2,16.48,95.05
2012-09-27 14:30:00,69.04,16.19,88.03
2012-09-27 18:30:00,69.13,14.88,88.24
2012-09-28 14:30:00,68.84,15.54,88.61
2012-09-28 18:30:00,68.58,15.62,90.59
2012-10-01 14:30:00,68.625,15.68,90.23
2012-10-01 18:30:00,68.48,16.12,92.51
2012-10-02 14:30:00,68.36,16.1,92.43
2012-10-02 18:30:00,68.65,16.44,90.25
2012-10-03 14:30:00,69.14,15.46,87.3
2012-10-03 18:30:00,69.11,15.59,87.52
2012-10-04 14:30:00,69.3,15.27,85.05
2012-10-04 18:30:00,69.37,15.04,83.55
2012-10-05 14:30:00,69.24,14.3,81.79
2012-10-05 18:30:00,68.96,14.47,83.1
2012-10-08 14:30:00,68.3,15.09,85.76
2012-10-08 18:30:00,68.36,15.13,85.85
2012-10-09 14:30:00,67.385,16.06,88.29
2012-10-09 18:30:00,67.26,16.07,88.53
2012-10-10 14:30:00,66.89,16.25,94.7
2012-10-10 18:30:00,66.92,16.29,94.36
2012-10-11 14:30:00,66.87,15.44,90.73
2012-10-11 18:30:00,66.7,15.65,90.69
2012-10-12 14:30:00,66.66,15.41,90.41
2012-10-12 18:30:00,66.71,15.88,91.87
2012-10-15 14:30:00,66.92,16.11,94.96
2012-10-15 18:30:00,67.17,15.47,93.37
2012-10-16 14:30:00,68.05,14.76,89.94
2012-10-16 18:30:00,68.13,15.17,90.22
2012-10-17 14:30:00,68.17,15.03,88.17
2012-10-17 18:30:00,68.07,15.06,85.59
2012-10-18 14:30:00,67.36,15.08,86.0
2012-10-18 18:30:00,67.3,15.4,86.51
2012-10-19 14:30:00,65.95,15.5,89.87
2012-10-19 18:30:00,65.68,17.57,92.63
2012-10-22 14:30:00,65.61,17.17,97.59
2012-10-22 18:30:00,66.06,17.69,92.62
2012-10-23 14:30:00,65.78,19.55,97.77
2012-10-23 18:30:00,65.41,18.37,99.66
2012-10-24 14:30:00,65.35,18.36,96.33
2012-10-24 18:30:00,65.16,18.59,96.55
2012-10-25 14:30:00,65.28,18.0,92.79
2012-10-25 18:30:00,65.15,18.46,91.86
2012-10-26 14:30:00,64.97,18.5,91.56
2012-10-26 18:30:00,65.35,17.84,89.43
2012-10-31 14:30:00,64.9,18.68,89.85
2012-10-31 18:30:00,64.96,18.64,90.23
2012-11-01 14:30:00,65.75,17.3,85.02
2012-11-01 18:30:00,65.88,16.79,81.98
2012-11-02 14:30:00,65.72,17.0,82.88
2012-11-02 18:30:00,65.16,17.15,87.73
2012-11-05 14:30:00,65.27,18.24,91.23
2012-11-05 18:30:00,65.57,18.27,90.75
2012-11-06 14:30:00,65.95,17.86,87.34
2012-11-06 18:30:00,65.76,17.42,87.56
2012-11-07 14:30:00,64.36,18.67,92.64
2012-11-07 18:30:00,64.18,18.96,94.68
2012-11-08 14:30:00,63.49,18.4,93.71
2012-11-08 18:30:00,63.18,18.17,93.39
2012-11-09 14:30:00,63.56,18.0,93.07
2012-11-09 18:30:00,63.45,18.37,94.02
2012-11-12 14:30:00,63.73,17.66,91.4
2012-11-12 18:30:00,63.42,16.91,90.52
2012-11-13 14:30:00,63.38,16.17,87.74
2012-11-13 18:30:00,63.0,16.32,87.84
2012-11-14 14:30:00,62.83,16.96,91.19
2012-11-14 18:30:00,62.24,17.39,94.66
2012-11-15 14:30:00,62.16,18.0,96.34
2012-11-15 18:30:00,62.03,18.45,94.54
2012-11-16 14:30:00,62.245,18.13,93.48
2012-11-16 18:30:00,62.29,17.15,90.39
2012-11-19 14:30:00,63.415,15.9,89.25
2012-11-19 18:30:00,63.77,15.42,88.35
2012-11-20 14:30:00,63.2,15.38,89.23
2012-11-20 18:30:00,63.77,15.33,85.93
2012-11-21 14:30:00,63.9,14.92,85.48
2012-11-21 18:30:00,63.94,15.25,85.87
2012-11-23 14:30:00,64.85,15.13,82.81
2012-11-23 18:30:00,64.79,15.14,82.86
2012-11-26 14:30:00,64.96,15.75,82.6
2012-11-26 18:30:00,65.18,15.7,82.64
2012-11-27 14:30:00,65.23,15.33,82.7
2012-11-27 18:30:00,64.94,15.76,83.99
2012-11-28 14:30:00,65.18,16.18,83.13
2012-11-28 18:30:00,65.53,15.83,80.39
2012-11-29 14:30:00,65.89,15.25,79.07
2012-11-29 18:30:00,65.89,15.13,78.48
2012-11-30 14:30:00,65.795,15.77,78.88
2012-11-30 18:30:00,65.82,16.17,78.63
2012-12-03 14:30:00,65.9,16.33,81.62
2012-12-03 18:30:00,65.71,16.53,84.02
2012-12-04 14:30:00,65.43,16.93,86.55
2012-12-04 18:30:00,65.59,17.13,86.1
2012-12-05 14:30:00,65.22,17.35,84.52
2012-12-05 18:30:00,64.93,16.36,82.84
2012-12-06 14:30:00,65.22,16.44,83.61
2012-12-06 18:30:00,65.32,16.58,84.15
2012-12-07 14:30:00,64.88,16.49,82.15
2012-12-07 18:30:00,64.93,16.06,80.74
2012-12-10 14:30:00,65.05,16.21,81.77
2012-12-10 18:30:00,65.11,16.14,81.56
2012-12-11 14:30:00,66.16,15.63,79.4
2012-12-11 18:30:00,66.01,15.92,78.7
2012-12-12 14:30:00,66.17,16.04,78.76
2012-12-12 18:30:00,65.81,15.58,82.91
2012-12-13 14:30:00,65.28,15.95,86.12
2012-12-13 18:30:00,65.31,16.58,86.74
2012-12-14 14:30:00,64.83,16.73,86.92
2012-12-14 18:30:00,64.7,17.15,86.19
2012-12-17 14:30:00,65.25,16.95,84.31
2012-12-17 18:30:00,65.56,16.88,82.1
2012-12-18 14:30:00,66.46,15.65,80.41
2012-12-18 18:30:00,66.56,15.7,79.36
2012-12-19 14:30:00,66.5,16.49,79.77
2012-12-19 18:30:00,66.22,17.09,83.11
2012-12-20 14:30:00,66.13,17.17,81.8
2012-12-20 18:30:00,66.27,17.64,82.95
2012-12-21 14:30:00,64.95,18.95,90.09
2012-12-21 18:30:00,65.19,18.62,88.4
2012-12-24 14:30:00,65.0,18.63,89.25
2012-12-24 18:30:00,64.98,18.51,89.27
2012-12-26 14:30:00,64.55,19.24,91.58
2012-12-26 18:30:00,64.51,19.02,92.17
2012-12-27 14:30:00,63.83,20.32,95.2
2012-12-27 18:30:00,64.42,19.88,90.89
2012-12-28 14:30:00,64.21,20.18,93.15
2012-12-28 18:30:00,63.8,20.7,104.72
2012-12-31 14:30:00,64.61,20.64,97.97
2012-12-31 18:30:00,65.11,18.41,92.69
2013-01-02 14:30:00,66.7,15.8,81.91
2013-01-02 18:30:00,67.18,15.2,78.23
2013-01-03 14:30:00,67.23,14.56,74.73
2013-01-03 18:30:00,66.86,14.55,77.02
2013-01-04 14:30:00,66.74,13.92,74.16
2013-01-04 18:30:00,66.65,13.8,75.22
2013-01-07 14:30:00,66.53,14.2,77.27
2013-01-07 18:30:00,66.66,13.98,76.94
2013-01-08 14:30:00,66.42,14.26,79.15
2013-01-08 18:30:00,66.54,13.83,78.33
2013-01-09 14:30:00,66.76,13.58,81.52
2013-01-09 18:30:00,66.76,13.92,78.33
2013-01-10 14:30:00,66.82,13.82,78.26
2013-01-10 18:30:00,67.16,13.56,77.49
2013-01-11 14:30:00,67.12,13.56,77.93
2013-01-11 18:30:00,67.25,13.55,78.52
2013-01-14 14:30:00,66.85,13.48,79.11
2013-01-14 18:30:00,66.95,13.46,78.28
2013-01-15 14:30:00,66.64,13.56,77.0
2013-01-15 18:30:00,66.63,13.45,77.84
2013-01-16 14:30:00,66.88,13.31,76.71
2013-01-16 18:30:00,66.9,13.24,77.26
2013-01-17 14:30:00,67.28,13.28,76.53
2013-01-17 18:30:00,67.23,13.5,78.84
2013-01-18 14:30:00,66.97,13.12,75.21
2013-01-18 18:30:00,67.12,12.55,73.43
2013-01-22 14:30:00,66.98,13.19,74.9
2013-01-22 18:30:00,67.2,12.64,73.87
2013-01-23 14:30:00,67.63,12.52,71.44
2013-01-23 18:30:00,67.59,12.43,71.86
2013-01-24 14:30:00,66.85,12.61,76.92
2013-01-24 18:30:00,66.64,13.12,76.5
2013-01-25 14:30:00,66.93,12.88,77.26
2013-01-25 18:30:00,67.0,12.85,76.74
2013-01-28 14:30:00,67.06,13.64,79.18
2013-01-28 18:30:00,67.11,13.62,78.16
2013-01-29 14:30:00,67.11,13.6,74.04
2013-01-29 18:30:00,67.16,13.28,73.65
2013-01-30 14:30:00,67.28,13.98,74.02
2013-01-30 18:30:00,67.03,13.86,77.22
2013-01-31 14:30:00,66.94,14.19,76.64
2013-01-31 18:30:00,66.86,14.27,76.87
2013-02-01 14:30:00,67.69,12.86,72.99
2013-02-01 18:30:00,67.65,13.04,73.24
2013-02-04 14:30:00,66.66,13.99,77.36
2013-02-04 18:30:00,66.47,14.34,77.79
2013-02-05 14:30:00,67.39,13.89,74.82
2013-02-05 18:30:00,67.46,13.46,75.2
2013-02-06 14:30:00,67.11,13.81,81.2
2013-02-06 18:30:00,67.23,13.79,77.1
2013-02-07 14:30:00,66.94,14.26,77.98
2013-02-07 18:30:00,67.3,13.85,76.83
2013-02-08 14:30:00,68.02,12.9,74.84
2013-02-08 18:30:00,67.99,13.02,74.42
2013-02-11 14:30:00,67.9,13.07,77.47
2013-02-11 18:30:00,67.99,13.15,76.1
2013-02-12 14:30:00,67.97,13.05,73.65
2013-02-12 18:30:00,67.72,12.9,73.83
2013-02-13 14:30:00,67.965,12.94,73.78
2013-02-13 18:30:00,67.97,13.18,73.25
2013-02-14 14:30:00,67.94,12.8,72.41
2013-02-14 18:30:00,67.94,12.7,72.99
2013-02-15 14:30:00,67.83,12.33,73.31
2013-02-15 18:30:00,67.75,12.83,72.55
2013-02-19 14:30:00,68.02,12.74,71.82
2013-02-19 18:30:00,68.24,12.33,70.27
2013-02-20 14:30:00,67.77,13.0,72.41
2013-02-20 18:30:00,67.21,14.33,79.83
2013-02-21 14:30:00,66.38,15.24,83.28
2013-02-21 18:30:00,66.48,15.51,80.83
2013-02-22 14:30:00,66.97,14.9,79.52
2013-02-22 18:30:00,67.14,14.51,78.94
2013-02-25 14:30:00,67.21,14.53,81.72
2013-02-25 18:30:00,66.27,16.83,94.34
2013-02-26 14:30:00,66.2,18.0,93.07
2013-02-26 18:30:00,66.55,16.95,90.23
2013-02-27 14:30:00,67.27,15.01,82.8
2013-02-27 18:30:00,67.23,14.56,82.29
2013-02-28 14:30:00,67.64,14.83,81.88
2013-02-28 18:30:00,67.19,14.78,86.39
2013-03-01 14:30:00,67.42,15.26,87.74
2013-03-01 18:30:00,67.4,15.34,87.83
2013-03-04 14:30:00,67.43,15.58,85.96
2013-03-04 18:30:00,67.68,14.33,82.27
2013-03-05 14:30:00,68.7,13.34,79.96
2013-03-05 18:30:00,68.67,13.51,79.37
2013-03-06 14:30:00,68.48,13.71,78.65
2013-03-06 18:30:00,68.51,13.45,78.78
2013-03-07 14:30:00,68.63,13.32,77.23
2013-03-07 18:30:00,68.69,13.09,77.16
2013-03-08 14:30:00,68.72,12.79,77.51
2013-03-08 18:30:00,68.77,12.67,76.65
2013-03-11 14:30:00,68.78,12.18,76.62
2013-03-11 18:30:00,68.97,11.73,77.26
2013-03-12 14:30:00,68.65,12.19,81.24
2013-03-12 18:30:00,68.7,12.64,79.99
2013-03-13 14:30:00,68.75,12.36,83.86
2013-03-13 18:30:00,68.65,12.09,84.36
2013-03-14 14:30:00,68.82,11.64,83.64
2013-03-14 18:30:00,68.87,11.49,83.69
2013-03-15 14:30:00,68.6,11.46,85.45
2013-03-15 18:30:00,68.5,11.64,85.72
2013-03-18 14:30:00,68.47,12.94,89.99
2013-03-18 18:30:00,68.36,12.79,92.76
2013-03-19 14:30:00,67.7,13.67,97.92
2013-03-19 18:30:00,68.23,14.78,94.39
2013-03-20 14:30:00,68.59,12.57,89.25
2013-03-20 18:30:00,68.7,12.39,89.45
2013-03-21 14:30:00,68.05,13.2,91.63
2013-03-21 18:30:00,67.92,13.5,93.98
2013-03-22 14:30:00,68.61,13.37,91.76
2013-03-22 18:30:00,68.56,13.65,91.78
2013-03-25 14:30:00,68.24,13.53,91.31
2013-03-25 18:30:00,68.29,13.99,88.85
2013-03-26 14:30:00,68.645,12.98,86.74
2013-03-26 18:30:00,68.71,12.81,85.14
2013-03-27 14:30:00,68.6,13.26,86.17
2013-03-27 18:30:00,68.81,13.05,85.36
2013-03-28 14:30:00,68.85,12.65,84.26
2013-03-28 18:30:00,68.99,12.92,83.2
2013-04-01 14:30:00,68.69,13.95,84.12
2013-04-01 18:30:00,68.5,13.76,84.03
2013-04-02 14:30:00,69.16,12.82,81.35
2013-04-02 18:30:00,69.04,13.06,80.49
2013-04-03 14:30:00,68.58,13.51,82.19
2013-04-03 18:30:00,68.44,13.99,85.23
2013-04-04 14:30:00,68.27,14.42,86.6
2013-04-04 18:30:00,68.45,14.21,83.15
2013-04-05 14:30:00,67.63,14.64,85.85
2013-04-05 18:30:00,67.86,14.39,84.47
2013-04-08 14:30:00,67.84,14.14,82.49
2013-04-08 18:30:00,68.23,13.57,81.97
2013-04-09 14:30:00,68.84,13.43,80.53
2013-04-09 18:30:00,68.68,12.85,82.04
2013-04-10 14:30:00,70.07,12.36,82.06
2013-04-10 18:30:00,70.01,12.55,82.91
2013-04-11 14:30:00,70.0,12.22,82.4
2013-04-11 18:30:00,69.99,12.35,83.37
2013-04-12 14:30:00,69.83,13.09,82.5
2013-04-12 18:30:00,69.94,12.45,82.39
2013-04-15 14:30:00,69.15,12.93,89.0
2013-04-15 18:30:00,68.54,15.74,104.62
2013-04-16 14:30:00,69.44,14.81,91.61
2013-04-16 18:30:00,69.49,14.49,88.19
2013-04-17 14:30:00,68.1,17.86,104.59
2013-04-17 18:30:00,68.12,16.69,105.12
2013-04-18 14:30:00,67.44,16.9,106.91
2013-04-18 18:30:00,67.16,18.06,107.65
2013-04-19 14:30:00,68.06,15.54,97.0
2013-04-19 18:30:00,68.08,15.44,95.52
2013-04-22 14:30:00,68.61,15.48,91.09
2013-04-22 18:30:00,68.8,14.32,90.91
2013-04-23 14:30:00,69.46,13.67,86.35
2013-04-23 18:30:00,69.43,13.71,85.52
2013-04-24 14:30:00,69.43,13.58,84.16
2013-04-24 18:30:00,69.42,13.38,84.99
2013-04-25 14:30:00,69.98,13.36,82.25
2013-04-25 18:30:00,69.78,13.78,85.88
